Avoidance Factor,Fecundity Penalty,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
-0.9,0,1,347,1,62,0.15550187,0.04330456,0.07171561,0.01630829,15000.0036,124623676,281,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,101,1,62,0.28398724,0.00614188,0.08163514,0.00123765,3700.85714,2195143.17,25,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,83,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,81,1,63,0.2757592,0.01125074,0.05836587,0.00070462,3236.1,1230044.09,14,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,199,1,64,0.07713801,0.00217897,0.02958149,0.00025229,13104.0645,19071130,128,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,291,1,62,0.13162144,0.01570647,0.05864138,0.00341944,12308.9206,78123271.5,218,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,88,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,150,1,64,0.21802615,0.08273464,0.09203334,0.024217,12017.6053,67083128.7,80,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,88,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,170,1,65,0.07904398,0.00273066,0.03034089,0.0004507,15276.2556,85717180.3,94,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,257,1,63,0.11277249,0.02562151,0.0363366,0.00183596,13669.0809,60149085,177,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,145,1,59,0.15406312,0.01217096,0.04725268,0.00126492,9309.95714,28592125.8,74,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,112,1,60,0.11927351,0.01464574,0.03160969,0.00087749,13302.7805,39013417.5,45,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,85,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,87,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,96,1,67,0.437322,0.0100732,0.16906054,0.00170574,1360.23077,47153.4083,17,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,88,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,74,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,293,1,64,0.06870305,0.00153417,0.02708609,0.00019991,14227.7046,43277671.3,224,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,192,1,58,0.18736797,0.03494772,0.07219778,0.00531433,10466.8843,54981880.9,125,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,137,1,60,0.10569681,0.00475563,0.03526275,0.00058095,11662.7969,60998015.9,68,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,144,1,62,0.21537274,0.05186916,0.09762091,0.01396898,12480.507,105303611,75,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,85,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,189,1,59,0.12204472,0.01071162,0.04415621,0.00090972,12741.6121,87579629.3,120,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,267,1,71,0.11611825,0.02264451,0.03900603,0.00223402,14868.9838,78773255.3,189,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,134,1,68,0.15354633,0.0336757,0.04282449,0.0024668,12841.3654,49248001.2,56,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,100,1,58,0.09079071,0.00300135,0.03032316,0.0004225,12942.7188,34798735.3,36,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,83,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,562,1,66,0.10616121,0.02047458,0.04585484,0.0050323,15080.1783,80802274.5,492,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,215,1,59,0.15889442,0.0382254,0.06627093,0.00697363,12927.3333,77624027.5,151,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,119,1,60,0.12700316,0.01834582,0.03210245,0.00020087,10653.8409,15575661.2,48,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,101,1,67,0.30676928,0.0194395,0.11292824,0.0028292,3293.68,2206254.7,29,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,139,1,61,0.18809752,0.04266318,0.06190144,0.00365633,12983.1304,102845124,73,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,92,1,67,0.32434117,0.00497355,0.191288,0.00034979,1196.33333,52930.8889,10,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,93,1,63,0.23991754,0.0023448,0.0724404,0.00058609,3128.07692,811488.686,17,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,175,1,63,0.11646539,0.01811006,0.0442561,0.00166387,16262.3168,145250074,105,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,146,1,65,0.23547124,0.05877368,0.0843419,0.00862025,9902,68338445.2,74,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,83,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,96,1,67,0.31512331,0.00160425,0.12418915,0.00032332,1714.23077,37121.8698,17,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,94,1,62,0.14391331,0.00148282,0.05748842,0.00028416,4781.21053,1486374.69,23,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,91,1,72,0.7488254,0.05176179,0.2442844,0.00256495,536,9244,9,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,183,1,67,0.13752137,0.01924867,0.06019634,0.00275705,14729.697,141603183,103,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,99,1,65,0.48105796,0.0230651,0.21186125,0.00387526,1309.59259,164118.241,31,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,195,1,58,0.11798952,0.00478254,0.04686884,0.00065903,10182.3889,36975030.2,130,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,82,1,62,0.28844,0.03879729,0.05486488,0.00098986,3191.8,2392562.96,14,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,134,1,58,0.18869419,0.05198828,0.04291193,0.00107439,11934.1905,88394867.6,67,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,155,1,61,0.12878829,0.03362056,0.03625372,0.00031017,11364.1772,37813722.3,83,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,85,1,63,0.194192,0.0002519,0.06638344,5.26E-05,3695.42857,306623.674,11,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,160,1,62,0.13301697,0.00834948,0.05103315,0.00090353,9232.77108,35671879.6,87,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,117,1,73,0.46896387,0.03408714,0.17757334,0.00527023,1188.34783,225886.14,27,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,157,1,57,0.12068612,0.01729176,0.04183634,0.00236522,13567.9059,64291016.4,89,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,83,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,317,1,65,0.10405133,0.01057276,0.04020305,0.001448,14891.2194,100358814,241,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,148,1,62,0.20599339,0.02846645,0.07463434,0.00481201,6728.95714,29619200.2,74,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,88,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,137,1,58,0.08946444,0.01007103,0.02751796,0.00029445,15334.7539,60792681.2,69,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,128,1,63,0.10834089,0.005789,0.03970913,0.00070472,11275.06,36092529.5,55,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,85,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,124,1,66,0.22077071,0.06778683,0.06987396,0.00519789,10680.8776,44500049.8,53,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,85,1,61,0.33572723,0.01044292,0.11715978,0.00330684,3048.46154,1890861.48,17,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,83,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,83,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,94,1,66,0.40783278,0.00616273,0.16481839,0.00492961,1794.5,427030.694,22,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,160,1,69,0.14527346,0.00633535,0.05844721,0.00055674,7129.84722,14807404.9,76,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,315,1,69,0.10294277,0.01125602,0.03909297,0.00131266,14750.613,93816720.2,234,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,132,1,59,0.11588539,0.01726836,0.03589723,0.00035303,11025,39021223.5,68,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,149,1,61,0.15990661,0.03986294,0.0710612,0.00994304,11258.8701,63896099.5,81,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,82,1,56,0.1965183,0.03052797,0.03765338,0.00080297,5883,8639639.06,21,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,197,1,57,0.08620058,0.01254611,0.02944595,0.00042616,14416.0551,53861792.9,131,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,134,1,67,0.32006949,0.01849911,0.1329614,0.00218312,2004.94737,651445.91,61,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,83,1,64,0.41446063,0.01906981,0.1376315,0.0004132,1467.625,15099.9844,12,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,94,1,67,0.30381882,0.0175851,0.14335122,0.00207743,2144.88235,492225.28,21,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,198,1,63,0.23660816,0.06727509,0.10825797,0.02625086,8401.84167,35318269.9,124,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,312,1,65,0.10415048,0.00329109,0.04063825,0.00048593,10921.03,25460526.4,237,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,161,1,61,0.10247353,0.00389321,0.03523576,0.00036016,11812.9889,41914547.3,95,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,92,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,88,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,269,1,60,0.11522901,0.01874703,0.04407028,0.00287516,14206.8737,77356481.4,202,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,74,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,0,10000,1,69,0.63361175,0.06432153,0.19910775,0.00624894,595.25,109559.938,12,1,81,0,10000,0,10000,0,10000,1,0
-0.8,0,1,85,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,219,1,64,0.11493468,0.01122536,0.03914336,0.00123261,14139.2394,95587095.8,147,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,87,1,64,0.32398721,0.05417432,0.10150211,0.00085144,2265.78571,1073876.45,18,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,315,1,63,0.09527744,0.01014663,0.0344751,0.00124743,15459.0714,69436777.2,242,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,143,1,64,0.186474,0.05905,0.04667787,0.00214771,12418.0147,84133814.2,72,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,101,1,62,0.30710407,0.0183598,0.09554348,0.00201224,2965.70968,5477679.63,35,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,159,1,58,0.19159721,0.05712704,0.07206727,0.00874076,12311.337,86499497,96,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,88,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,73,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,129,1,59,0.10713013,0.00877118,0.03656911,0.00051168,12648.9836,46608010.8,65,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,301,1,68,0.10994756,0.02541772,0.04073763,0.00248098,14300.574,45696506,227,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,160,1,65,0.0911537,0.00971688,0.03021938,0.00093516,16877.3125,105558677,84,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,86,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,84,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,190,1,62,0.13170706,0.04215989,0.03611451,0.00172837,15517.8803,85957499.2,121,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,90,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,239,1,59,0.13207245,0.03504237,0.05112657,0.00375515,17598.9259,154387619,166,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,173,1,63,0.1713875,0.0638779,0.07478897,0.01392191,18690.4078,208992595,107,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,192,1,56,0.11410476,0.0077721,0.04158349,0.00075912,11374.9291,33052664.4,132,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,159,1,59,0.11465305,0.01888272,0.03933595,0.00214503,18695.0227,157095332,92,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,184,1,61,0.15223274,0.0130693,0.05705417,0.00180128,9570.76106,49737893.4,117,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,142,1,61,0.16284444,0.007344,0.06604085,0.00077475,6723.79167,6963870.17,76,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,85,1,62,0.29695911,0.02219898,0.10168931,0.00388798,2010.66667,674132,13,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,89,1,68,0.55848044,0.00282808,0.247088,0.00193557,997.888889,43304.9877,14,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,158,1,65,0.15959416,0.04075583,0.0501504,0.00093845,9757.01205,19696621.1,87,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,75,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,84,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,174,1,65,0.20117657,0.04503731,0.07591316,0.00706084,12697.4512,129688918,86,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,151,1,61,0.14019685,0.01804255,0.05799735,0.00276891,12253.0886,61606478.7,83,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,73,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,153,1,65,0.11852879,0.0135794,0.04891269,0.0018417,13836.5897,74977025.7,82,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,125,1,56,0.13353427,0.02389439,0.05403449,0.00337295,12191.5273,42889248.4,61,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,223,1,68,0.10548722,0.01793706,0.04699856,0.00416921,14932.2657,66881950.7,147,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,85,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,163,1,61,0.12299305,0.02207499,0.05077216,0.0037368,13082.5165,45527183.6,95,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,94,1,71,0.30531829,0.00750006,0.10675766,0.00219299,3597.28571,2929827.06,18,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,111,1,71,0.31962786,0.06953432,0.08103823,0.00276077,4380.77778,3814224.69,31,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,101,1,58,0.10339128,0.01331219,0.02138062,0.00017997,15002.5588,36083001.3,38,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,149,1,66,0.19402815,0.03659816,0.07998925,0.00475098,7766.92064,24278672.1,67,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,102,1,58,0.30315536,0.05647689,0.08565293,0.00570847,6816.0625,22010771,36,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,281,1,64,0.16157887,0.02721182,0.0737146,0.00647022,12152.5171,110354780,209,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,198,1,69,0.1676325,0.04972403,0.07423726,0.01594162,10758.8167,59754149.4,124,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,85,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,109,1,59,0.19390877,0.04462318,0.0539248,0.00351013,10259.875,22117795.4,44,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,104,1,61,0.22761727,0.02833959,0.04710307,0.00022668,6116.26087,6563286.02,27,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,131,1,63,0.17277178,0.01930008,0.06859457,0.0022459,6703.33333,18016167.9,58,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,75,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,280,1,59,0.14594997,0.03431909,0.05863506,0.00633515,13017.1651,88618362.9,216,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,156,1,62,0.09796257,0.0327815,0.03015293,0.00074441,14446.561,35982392.1,86,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,116,1,62,0.21439098,0.04333511,0.05172339,0.002417,9774.94737,27667921.9,42,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,149,1,60,0.15940116,0.05033566,0.0514075,0.00375214,14914.8205,83991497.1,82,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,156,1,58,0.11049356,0.00413265,0.04164143,0.00063664,9921.69048,22590299.2,88,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,87,1,70,0.581693,0.02761982,0.2255362,0.01658279,883.3,124273.61,14,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,204,1,58,0.13693263,0.03994659,0.05109557,0.00811026,14108.9242,67439334,137,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,98,1,63,0.46470995,0.02690449,0.22614989,0.01217901,1419.25,562415.388,24,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,92,1,74,0.33104343,0.00647659,0.08615469,0.0003451,2662.85714,433783.265,11,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,178,1,65,0.11939195,0.027763,0.04061196,0.00129201,14801.7767,84499091.7,107,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,85,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,95,1,60,0.300149,0.01584212,0.09462012,0.00387295,3295,2974427,22,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,186,1,65,0.11499518,0.00682852,0.03362648,0.00028472,10102.7636,18174085,114,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,95,1,57,0.17916227,0.02289297,0.04410352,0.00142136,9345.96296,22856587.2,31,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,119,1,56,0.12508202,0.00807275,0.03436149,0.00076433,9779.40426,15252717.8,51,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,178,1,66,0.13817913,0.04632984,0.07258435,0.01012712,16741.3196,157523600,101,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,91,1,61,0.3827817,0.00847339,0.1359211,0.00471283,2098.6,600723.64,14,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,209,1,63,0.15674763,0.05037131,0.05491344,0.00881236,14292.7029,81744333,142,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,80,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,80,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,175,1,67,0.10758753,0.01356533,0.05217663,0.00399438,15833.1546,105533266,101,0,10000,0,10000,0,10000,0,10000,0,0
